network,station,channel,starttime,endtime,gaps
NP,GAGT,BNY,2023-04-26T12:55:28.467742Z,2023-04-26T12:55:30.564516Z,2.097
NP,GAGT,BNY,2023-04-26T12:55:36.693548Z,2023-04-26T12:55:43.112903Z,6.419
NP,GAGT,BNY,2023-04-26T12:56:13.919355Z,2023-04-26T12:56:20.048387Z,6.129
NP,GAGT,BNY,2023-04-26T12:56:38.532258Z,2023-04-26T12:56:39.112903Z,0.581
NP,GAGT,BNY,2023-04-26T12:57:25.338709Z,2023-04-26T12:57:25.661290Z,0.323
NP,GAGT,BNY,2023-04-26T12:57:34.887096Z,2023-04-26T12:57:38.951613Z,4.065
NP,GAGT,BNY,2023-04-26T12:58:09.822581Z,2023-04-26T12:58:10.306452Z,0.484
NP,GAGT,BNY,2023-04-26T12:58:12.338710Z,2023-04-26T12:58:15.306452Z,2.968
NP,GAGT,BNY,2023-04-26T12:58:20.435484Z,2023-04-26T12:58:21.500000Z,1.065
NP,GAGT,BNY,2023-04-26T12:58:22.532258Z,2023-04-26T12:58:24.435484Z,1.903
NP,GAGT,BNY,2023-04-26T12:58:46.983871Z,2023-04-26T12:58:48.177419Z,1.194
NP,GAGT,BNY,2023-04-26T12:59:22.177419Z,2023-04-26T12:59:25.112903Z,2.935
NP,GAGT,BNY,2023-04-26T13:02:02.197968Z,2023-04-26T13:02:04.456032Z,2.258
NP,GAGT,BNY,2023-04-26T13:02:41.391516Z,2023-04-26T13:02:45.778613Z,4.387
NP,GAGT,BNY,2023-04-26T13:03:20.714097Z,2023-04-26T13:03:22.520548Z,1.806
NP,GAGT,BNY,2023-04-26T13:03:28.649580Z,2023-04-26T13:03:30.197968Z,1.548
NP,GAGT,BNY,2023-04-26T13:03:51.746355Z,2023-04-26T13:03:52.327000Z,0.581
NP,GAGT,BNY,2023-04-26T13:07:08.423774Z,2023-04-26T13:07:09.456032Z,1.032
NP,GAGT,BNY,2023-04-26T13:09:48.617322Z,2023-04-26T13:09:49.972161Z,1.355
NP,GAGT,BNY,2023-04-26T13:10:11.520548Z,2023-04-26T13:10:12.036677Z,0.516
NP,GAGT,BNY,2023-04-26T13:12:21.387097Z,2023-04-26T13:12:23.032258Z,1.645
NP,GAGT,BNY,2023-04-26T13:12:28.161290Z,2023-04-26T13:12:29.645161Z,1.484
NP,GAGT,BNY,2023-04-26T13:12:32.709677Z,2023-04-26T13:12:35.225806Z,2.516
NP,GAGT,BNY,2023-04-26T13:12:39.322580Z,2023-04-26T13:12:41.387097Z,2.065
NP,GAGT,BNY,2023-04-26T13:12:42.419355Z,2023-04-26T13:12:58.709677Z,16.29
NP,GAGT,BNY,2023-04-26T13:13:02.806451Z,2023-04-26T13:13:05.741935Z,2.935
NP,GAGT,BNY,2023-04-26T13:13:06.774193Z,2023-04-26T13:13:07.903226Z,1.129
NP,GAGT,BNY,2023-04-26T13:13:08.935484Z,2023-04-26T13:13:14.419355Z,5.484
NP,GAGT,BNY,2023-04-26T13:13:15.451613Z,2023-04-26T13:13:21.580645Z,6.129
NP,GAGT,BNY,2023-04-26T13:13:40.064516Z,2023-04-26T13:13:42.870968Z,2.806
NP,GAGT,BNY,2023-04-26T13:15:11.161291Z,2023-04-26T13:15:15.580645Z,4.419
NP,GAGT,BNY,2023-04-26T13:16:46.967742Z,2023-04-26T13:16:49.096774Z,2.129
NP,GAGT,BNY,2023-04-26T13:17:05.516129Z,2023-04-26T13:17:11.645161Z,6.129
NP,GAGT,BNY,2023-04-26T13:17:12.677419Z,2023-04-26T13:17:28.741935Z,16.065
NP,GAGT,BNY,2023-04-26T13:17:29.774193Z,2023-04-26T13:17:37.451613Z,7.677
NP,GAGT,BNY,2023-04-26T13:19:13.967742Z,2023-04-26T13:19:16.000000Z,2.032
NP,GAGT,BNY,2023-04-26T13:19:17.032258Z,2023-04-26T13:19:34.838710Z,17.806
NP,GAGT,BNY,2023-04-26T13:19:43.032258Z,2023-04-26T13:19:44.709677Z,1.677
NP,GAGT,BNY,2023-04-26T13:24:16.785581Z,2023-04-26T13:24:23.430742Z,6.645
NP,GAGT,BNY,2023-04-26T13:24:35.753323Z,2023-04-26T13:24:37.656548Z,1.903
NP,GAGT,BNY,2023-04-26T13:24:54.075903Z,2023-04-26T13:24:55.108161Z,1.032
NP,GAGT,BNY,2023-04-26T13:24:56.140419Z,2023-04-26T13:26:18.172677Z,82.032
NP,GAGT,BNY,2023-04-26T13:26:25.333967Z,2023-04-26T13:27:26.785581Z,61.452
NP,GAGT,BNY,2023-04-26T13:28:05.785581Z,2023-04-26T13:29:11.914613Z,66.129
NP,GAGT,BNY,2023-04-26T13:29:27.269452Z,2023-04-26T13:29:33.430742Z,6.161
NP,GAGT,BNY,2023-04-26T13:29:34.463000Z,2023-04-26T13:29:43.463000Z,9.0
NP,GAGT,BNY,2023-04-26T13:29:44.495258Z,2023-04-26T13:29:45.269452Z,0.774
NP,GAGT,BNY,2023-04-26T13:29:55.527517Z,2023-04-26T13:29:58.043645Z,2.516
NP,GAGT,BNY,2023-04-26T13:30:01.140419Z,2023-04-26T13:30:02.140419Z,1.0
NP,GAGT,BNY,2023-04-26T13:30:10.366225Z,2023-04-26T13:30:11.043645Z,0.677
NP,GAGT,BNY,2023-04-26T13:38:28.046226Z,2023-04-26T13:38:29.852677Z,1.806
NP,GAGT,BNY,2023-04-26T13:38:46.272032Z,2023-04-26T13:38:47.304290Z,1.032
NP,GAGT,BNY,2023-04-26T13:38:54.497838Z,2023-04-26T13:38:55.272032Z,0.774
NP,GAGT,BNY,2023-04-26T13:39:06.562355Z,2023-04-26T13:39:07.562355Z,1.0
NP,GAGT,BNY,2023-04-26T13:39:14.755903Z,2023-04-26T13:39:16.788161Z,2.032
NP,GAGT,BNY,2023-04-26T13:40:47.143000Z,2023-04-26T13:40:48.368806Z,1.226
NP,GAGT,BNY,2023-04-26T13:44:18.831065Z,2023-04-26T13:44:21.282677Z,2.452
NP,GAGT,BNY,2023-04-26T13:51:37.650226Z,2023-04-26T13:51:44.682484Z,7.032
NP,GAGT,BNY,2023-04-26T13:55:33.650226Z,2023-04-26T13:55:42.166355Z,8.516
NP,GAGT,BNY,2023-04-26T14:00:24.521194Z,2023-04-26T14:00:31.747000Z,7.226
NP,GAGT,BNY,2023-04-26T14:02:29.832323Z,2023-04-26T14:02:30.864581Z,1.032
NP,GAGT,BNY,2023-04-26T14:08:39.509742Z,2023-04-26T14:08:39.832323Z,0.323
NP,GAGT,BNY,2023-04-26T14:09:05.509742Z,2023-04-26T14:09:08.703290Z,3.194
NP,GAGT,BNY,2023-04-26T14:09:42.832322Z,2023-04-26T14:09:45.832323Z,3.0
NP,GAGT,BNY,2023-04-26T14:10:59.767807Z,2023-04-26T14:11:00.058129Z,0.29
NP,GAGT,BNY,2023-04-26T14:11:12.375548Z,2023-04-26T14:11:12.665871Z,0.29
NP,GAGT,BNY,2023-04-26T14:22:18.053677Z,2023-04-26T14:22:25.247226Z,7.194
NP,GAGT,BNY,2023-04-26T14:23:39.150452Z,2023-04-26T14:23:40.182710Z,1.032
NP,GAGT,BNY,2023-04-26T14:23:41.214968Z,2023-04-26T14:23:51.956903Z,10.742
NP,GAGT,BNY,2023-04-26T14:27:13.182709Z,2023-04-26T14:27:14.214968Z,1.032
NP,GAGT,BNY,2023-04-26T14:28:57.924645Z,2023-04-26T14:29:02.860129Z,4.935
NP,GAGT,BNY,2023-04-26T14:31:11.182710Z,2023-04-26T14:31:11.666581Z,0.484
NP,GAGT,BNY,2023-04-26T14:31:29.115581Z,2023-04-26T14:31:29.696226Z,0.581
NP,GAGT,BNY,2023-04-26T14:33:51.405903Z,2023-04-26T14:33:51.825258Z,0.419
NP,GAGT,BNY,2023-04-26T14:38:28.018806Z,2023-04-26T14:38:29.018806Z,1.0
NP,GAGT,BNY,2023-04-26T14:38:49.567193Z,2023-04-26T14:38:49.986548Z,0.419
NP,GAGT,BNY,2023-04-26T14:40:51.147838Z,2023-04-26T14:40:52.051064Z,0.903
NP,GAGT,BNY,2023-04-26T14:43:14.742000Z,2023-04-26T14:43:16.129097Z,1.387
NP,GAGT,BNY,2023-04-26T14:43:19.225871Z,2023-04-26T14:43:23.193613Z,3.968
NP,GAGT,BNY,2023-04-26T14:43:46.806516Z,2023-04-26T14:43:47.838774Z,1.032
NP,GAGT,BNY,2023-04-26T14:43:48.871032Z,2023-04-26T14:44:00.161355Z,11.29
NP,GAGT,BNY,2023-04-26T14:45:28.451678Z,2023-04-26T14:45:29.290387Z,0.839
NP,GAGT,BNY,2023-04-26T14:46:00.096839Z,2023-04-26T14:46:01.677484Z,1.581
NP,GAGT,BNY,2023-04-26T14:46:25.322645Z,2023-04-26T14:46:32.742000Z,7.419
NP,GAGT,BNY,2023-04-26T14:47:51.806516Z,2023-04-26T14:48:00.387161Z,8.581
NP,GAGT,BNY,2023-04-26T14:48:08.612967Z,2023-04-26T14:48:09.354903Z,0.742
NP,GAGT,BNY,2023-04-26T14:49:39.709742Z,2023-04-26T14:49:40.419419Z,0.71
NP,GAGT,BNY,2023-04-26T14:51:37.500839Z,2023-04-26T14:51:40.887935Z,3.387
NP,GAGT,BNY,2023-04-26T14:52:56.887935Z,2023-04-26T14:52:57.436322Z,0.548
NP,GAGT,BNY,2023-04-26T14:53:13.855677Z,2023-04-26T14:53:15.533097Z,1.677
NP,GAGT,BNY,2023-04-26T14:53:32.984710Z,2023-04-26T14:53:33.823419Z,0.839
NP,GAGT,BNY,2023-04-26T14:53:34.855677Z,2023-04-26T14:53:35.500839Z,0.645
NP,GAGT,BNY,2023-04-26T14:53:45.726645Z,2023-04-26T14:53:46.339548Z,0.613
NP,GAGT,BNY,2023-04-26T14:54:49.984709Z,2023-04-26T14:54:50.629871Z,0.645
NP,GAGT,BNY,2023-04-26T14:55:01.952452Z,2023-04-26T14:55:05.049226Z,3.097
NP,GAGT,BNY,2023-04-26T14:55:07.113742Z,2023-04-26T14:55:08.016968Z,0.903
NP,GAGT,BNY,2023-04-26T15:01:16.662129Z,2023-04-26T15:01:17.404064Z,0.742
NP,GAGT,BNY,2023-04-26T15:01:19.436322Z,2023-04-26T15:01:22.404064Z,2.968
NP,GAGT,BNY,2023-04-26T15:04:20.035129Z,2023-04-26T15:04:23.648032Z,3.613
NP,GAGT,BNY,2023-04-26T15:05:38.615774Z,2023-04-26T15:05:39.648032Z,1.032
NP,GAGT,BNY,2023-04-26T15:07:27.454484Z,2023-04-26T15:07:28.873839Z,1.419
NP,GAGT,BNY,2023-04-26T15:10:33.841581Z,2023-04-26T15:10:34.841581Z,1.0
NP,GAGT,BNY,2023-04-26T15:12:49.367516Z,2023-04-26T15:12:50.819129Z,1.452
NP,GAGT,BNY,2023-04-26T15:13:10.335258Z,2023-04-26T15:13:11.238484Z,0.903
NP,GAGT,BNY,2023-04-26T15:14:18.980419Z,2023-04-26T15:14:21.044936Z,2.065
NP,GAGT,BNY,2023-04-26T15:14:50.819130Z,2023-04-26T15:14:54.206226Z,3.387
NP,GAGT,BNY,2023-04-26T15:15:10.657839Z,2023-04-26T15:15:24.496548Z,13.839
NP,GAGT,BNY,2023-04-26T15:15:31.657838Z,2023-04-26T15:15:34.432032Z,2.774
NP,GAGT,BNY,2023-04-26T15:16:12.432032Z,2023-04-26T15:16:12.980419Z,0.548
NP,GAGT,BNY,2023-04-26T15:16:43.754613Z,2023-04-26T15:16:44.335258Z,0.581
NP,GAGT,BNY,2023-04-26T15:16:50.464290Z,2023-04-26T15:16:50.948161Z,0.484
NP,GAGT,BNY,2023-04-26T15:17:35.303000Z,2023-04-26T15:17:42.528807Z,7.226
NP,GAGT,BNY,2023-04-26T15:18:10.238484Z,2023-04-26T15:18:17.915903Z,7.677
NP,GAGT,BNY,2023-04-26T15:18:45.657838Z,2023-04-26T15:18:50.109452Z,4.452
NP,GAGT,BNY,2023-04-26T15:19:32.206226Z,2023-04-26T15:19:33.238484Z,1.032
NP,GAGT,BNY,2023-04-26T15:19:34.270742Z,2023-04-26T15:19:44.625581Z,10.355
NP,GAGT,BNY,2023-04-26T15:19:58.980420Z,2023-04-26T15:19:59.367516Z,0.387
NP,GAGT,BNY,2023-04-26T15:20:01.432032Z,2023-04-26T15:20:03.367516Z,1.935
NP,GAGT,BNY,2023-04-26T15:20:18.754613Z,2023-04-26T15:20:19.786871Z,1.032
NP,GAGT,BNY,2023-04-26T15:20:20.819129Z,2023-04-26T15:20:31.754613Z,10.935
NP,GAGT,BNY,2023-04-26T15:20:48.173968Z,2023-04-26T15:20:49.754613Z,1.581
NP,GAGT,BNY,2023-04-26T15:22:24.195581Z,2023-04-26T15:22:50.389129Z,26.194
NP,GAGT,BNY,2023-04-26T15:22:51.421387Z,2023-04-26T15:22:52.227839Z,0.806
NP,GAGT,BNY,2023-04-26T15:23:13.808484Z,2023-04-26T15:23:16.292355Z,2.484
NP,GAGT,BNY,2023-04-26T15:23:17.324613Z,2023-04-26T15:23:19.066548Z,1.742
NP,GAGT,BNY,2023-04-26T15:25:58.260096Z,2023-04-26T15:25:59.163323Z,0.903
NP,GAGT,BNY,2023-04-26T15:26:51.518162Z,2023-04-26T15:26:52.550419Z,1.032
NP,GAGT,BNY,2023-04-26T15:26:53.582677Z,2023-04-26T15:27:02.905258Z,9.323
NP,GAGT,BNY,2023-04-26T15:30:02.518161Z,2023-04-26T15:30:07.711710Z,5.194
NP,GAGT,BNY,2023-04-26T15:30:09.776226Z,2023-04-26T15:30:40.873000Z,31.097
NP,GAGT,BNY,2023-04-26T15:30:43.937516Z,2023-04-26T15:30:44.969774Z,1.032
NP,GAGT,BNY,2023-04-26T15:38:07.553548Z,2023-04-26T15:38:12.682581Z,5.129
NP,GAGT,BNY,2023-04-26T15:38:14.747097Z,2023-04-26T15:38:16.714839Z,1.968
NP,GAGT,BNY,2023-04-26T15:38:26.972904Z,2023-04-26T15:38:28.940645Z,1.968
NP,GAGT,BNY,2023-04-26T15:38:57.682580Z,2023-04-26T15:38:58.198710Z,0.516
NP,GAGT,BNY,2023-04-26T15:39:28.037420Z,2023-04-26T15:39:28.392258Z,0.355
NP,GAGT,BNY,2023-04-26T15:39:39.682581Z,2023-04-26T15:39:43.553548Z,3.871
NP,GAGT,BNY,2023-04-26T15:40:48.263225Z,2023-04-26T15:40:49.263226Z,1.0
NP,GAGT,BNY,2023-04-26T15:42:23.919516Z,2023-04-26T15:42:24.919516Z,1.0
NP,GAGT,BNY,2023-04-26T15:42:59.855000Z,2023-04-26T15:43:00.855000Z,1.0
NP,GAGT,BNY,2023-04-26T15:47:15.532419Z,2023-04-26T15:47:22.435645Z,6.903
NP,GAGT,BNY,2023-04-26T15:48:10.790484Z,2023-04-26T15:48:28.790484Z,18.0
NP,GAGT,BNY,2023-04-26T15:48:29.822742Z,2023-04-26T15:48:38.790484Z,8.968
NP,GAGT,BNY,2023-04-26T15:48:39.822742Z,2023-04-26T15:48:41.242097Z,1.419
NP,GAGT,BNY,2023-04-26T15:48:59.855000Z,2023-04-26T15:49:06.564677Z,6.71
NP,GAGT,BNY,2023-04-26T15:49:14.790483Z,2023-04-26T15:49:15.274355Z,0.484
NP,GAGT,BNY,2023-04-26T15:49:21.435645Z,2023-04-26T15:49:27.919516Z,6.484
NP,GAGT,BNY,2023-04-26T15:49:31.984032Z,2023-04-26T15:49:32.274355Z,0.29
NP,GAGT,BNY,2023-04-26T15:49:59.984032Z,2023-04-26T15:50:01.435645Z,1.452
NP,GAGT,BNY,2023-04-26T15:50:13.725968Z,2023-04-26T15:50:22.209839Z,8.484
NP,GAGT,BNY,2023-04-26T15:51:38.209839Z,2023-04-26T15:51:38.822742Z,0.613
NP,GAGT,BNY,2023-04-26T15:53:46.146774Z,2023-04-26T15:53:54.146774Z,8.0
NP,GAGT,BNY,2023-04-26T15:56:23.179032Z,2023-04-26T15:56:24.179032Z,1.0
NP,GAGT,BNY,2023-04-26T15:56:31.372580Z,2023-04-26T15:56:32.179032Z,0.806
NP,GAGT,BNY,2023-04-26T16:04:57.484452Z,2023-04-26T16:04:58.065097Z,0.581
NP,GAGT,BNY,2023-04-26T16:13:14.045000Z,2023-04-26T16:13:14.303065Z,0.258
NP,GAGT,BNY,2023-04-26T16:13:16.367581Z,2023-04-26T16:13:18.012742Z,1.645
NP,GAGT,BNY,2023-04-26T16:16:19.754677Z,2023-04-26T16:16:21.303065Z,1.548
NP,GAGT,BNY,2023-04-26T16:16:23.367581Z,2023-04-26T16:16:24.464355Z,1.097
NP,GAGT,BNY,2023-04-26T16:16:26.496613Z,2023-04-26T16:16:29.851452Z,3.355
NP,GAGT,BNY,2023-04-26T16:16:34.980484Z,2023-04-26T16:16:37.561129Z,2.581
NP,GAGT,BNY,2023-04-26T16:20:31.690161Z,2023-04-26T16:20:32.109516Z,0.419
NP,GAGT,BNY,2023-04-26T16:20:34.141774Z,2023-04-26T16:20:34.786936Z,0.645
NP,GAGT,BNY,2023-04-26T16:20:53.238549Z,2023-04-26T16:20:54.303065Z,1.065
NP,GAGT,BNY,2023-04-26T16:22:48.256581Z,2023-04-26T16:22:48.579161Z,0.323
NP,GAGT,BNY,2023-04-26T16:22:52.675935Z,2023-04-26T16:22:53.869484Z,1.194
NP,GAGT,BNY,2023-04-26T16:25:43.321097Z,2023-04-26T17:33:19.319000Z,4055.998
NP,GAGT,BNY,2023-04-26T17:33:20.351258Z,2023-04-26T17:39:22.964161Z,362.613
NP,GAGT,BNY,2023-04-26T17:39:23.996419Z,2023-04-26T17:45:26.835129Z,362.839
NP,GAGT,BNY,2023-04-26T17:45:27.867387Z,2023-04-26T17:51:30.706097Z,362.839
NP,GAGT,BNY,2023-04-26T17:51:31.738355Z,2023-04-26T17:57:35.093194Z,363.355
NP,GAGT,BNY,2023-04-26T17:57:36.125452Z,2023-04-26T18:03:39.351258Z,363.226
NP,GAGT,BNY,2023-04-26T18:03:40.383516Z,2023-04-26T18:09:44.254484Z,363.871
NP,GAGT,BNY,2023-04-26T18:09:45.286742Z,2023-04-26T18:11:55.609323Z,130.323
NP,GAGT,BNY,2023-04-26T18:11:56.641581Z,2023-04-26T18:12:02.641581Z,6.0
NP,GAGT,BNY,2023-04-26T18:12:03.673839Z,2023-04-26T18:12:09.641581Z,5.968
NP,GAGT,BNY,2023-04-26T18:12:10.673839Z,2023-04-26T18:12:16.641581Z,5.968
NP,GAGT,BNY,2023-04-26T18:12:17.673839Z,2023-04-26T18:12:18.222226Z,0.548
NP,GAGT,BNY,2023-04-26T18:23:03.209452Z,2023-04-26T18:23:04.241710Z,1.032
NP,GAGT,BNY,2023-04-26T18:33:59.387548Z,2023-04-26T18:34:00.419807Z,1.032
NP,GAGT,BNY,2023-04-26T18:35:33.871420Z,2023-04-26T18:35:34.710129Z,0.839
NP,GAGT,BNY,2023-04-26T18:35:44.935935Z,2023-04-26T18:35:45.226258Z,0.29
NP,GAGT,BNY,2023-04-26T18:35:50.355290Z,2023-04-26T18:35:52.032710Z,1.677
NP,GAGT,BNY,2023-04-26T18:38:11.677871Z,2023-04-26T18:38:11.935936Z,0.258
NP,GAGT,BNY,2023-04-26T18:38:29.355291Z,2023-04-26T18:38:31.032710Z,1.677
NP,GAGT,BNY,2023-04-26T18:44:50.946097Z,2023-04-26T18:44:51.236419Z,0.29
NP,GAGT,BNY,2023-04-26T18:44:53.268677Z,2023-04-26T18:44:53.946097Z,0.677
NP,GAGT,BNY,2023-04-26T18:46:19.204162Z,2023-04-26T18:46:20.236419Z,1.032
NP,GAGT,BNY,2023-04-26T18:50:07.139645Z,2023-04-26T18:50:08.171903Z,1.032
NP,GAGT,BNY,2023-04-26T18:50:37.946097Z,2023-04-26T18:50:38.171903Z,0.226
NP,GAGT,BNY,2023-04-26T18:51:43.881580Z,2023-04-26T18:51:44.881581Z,1.0
NP,GAGT,BNY,2023-04-26T18:52:12.591258Z,2023-04-26T18:52:13.075129Z,0.484
NP,GAGT,BNY,2023-04-26T18:52:16.139645Z,2023-04-26T18:52:16.978355Z,0.839
NP,GAGT,BNY,2023-04-26T18:55:35.127613Z,2023-04-26T18:55:38.321161Z,3.194
NP,GAGT,BNY,2023-04-26T18:56:17.321161Z,2023-04-26T18:56:18.224387Z,0.903
NP,GAGT,BNY,2023-04-26T18:56:49.192129Z,2023-04-26T18:56:49.772774Z,0.581
NP,GAGT,BNY,2023-04-26T18:56:51.805032Z,2023-04-26T18:56:59.482452Z,7.677
NP,GAGT,BNY,2023-04-26T19:12:24.733516Z,2023-04-26T19:13:26.894806Z,62.161
NP,GAGT,BNY,2023-04-26T20:13:26.150581Z,2023-04-26T20:14:28.408645Z,62.258
NP,GAGT,BNY,2023-04-26T21:14:30.565710Z,2023-04-26T21:17:20.727000Z,170.161
NP,GAGT,BNY,2023-04-26T21:17:21.759258Z,2023-04-26T21:17:35.759258Z,14.0
NP,GAGT,BNY,2023-04-26T22:11:17.016548Z,2023-04-26T22:11:23.145581Z,6.129
NP,GAGT,BNY,2023-04-26T22:11:24.177839Z,2023-04-26T22:11:33.177839Z,9.0
NP,GAGT,BNY,2023-04-26T22:11:34.210097Z,2023-04-26T22:11:37.919774Z,3.71
NP,GAGT,BNY,2023-04-26T22:19:42.589645Z,2023-04-26T22:19:43.621903Z,1.032
NP,GAGT,BNY,2023-04-26T22:19:45.654161Z,2023-04-26T22:20:47.105774Z,61.452
NP,GAGT,BNY,2023-04-26T23:08:55.734226Z,2023-04-26T23:08:56.056807Z,0.323
NP,GAGT,BNY,2023-04-26T23:21:50.404613Z,2023-04-26T23:22:53.533645Z,63.129
NP,GAGT,BNY,2023-04-26T23:56:23.090129Z,2023-04-26T23:56:24.122387Z,1.032
NP,GAGT,BNY,2023-04-26T23:56:25.154645Z,2023-04-26T23:56:44.154645Z,19.0
NP,GAGT,BNY,2023-04-26T23:56:45.186903Z,2023-04-26T23:56:48.251419Z,3.065
NP,GAGT,BNY,2023-04-27T01:23:25.295194Z,2023-04-27T01:24:29.295193Z,64.0
NP,GAGT,BNY,2023-04-27T02:29:07.692065Z,2023-04-27T02:29:08.724323Z,1.032
NP,GAGT,BNY,2023-04-27T02:29:15.917871Z,2023-04-27T02:29:20.498516Z,4.581
NP,GAGT,BNY,2023-04-27T03:16:57.157645Z,2023-04-27T03:16:57.738290Z,0.581
NP,GAGT,BNY,2023-04-27T03:24:49.072516Z,2023-04-27T03:25:54.524129Z,65.452
NP,GAGT,BNY,2023-04-27T05:25:58.823290Z,2023-04-27T05:26:13.016839Z,14.194
NP,GAGT,BNY,2023-04-27T05:30:06.113613Z,2023-04-27T05:30:12.145871Z,6.032
NP,GAGT,BNY,2023-04-27T05:30:37.791032Z,2023-04-27T05:30:38.887806Z,1.097
NP,GAGT,BNY,2023-04-27T05:31:18.920064Z,2023-04-27T05:31:23.371677Z,4.452
NP,GAGT,BNY,2023-04-27T05:39:22.908871Z,2023-04-27T05:39:23.263710Z,0.355
NP,GAGT,BNY,2023-04-27T05:42:12.683065Z,2023-04-27T05:42:15.102419Z,2.419
NP,GAGT,BNY,2023-04-27T06:25:48.411097Z,2023-04-27T06:25:49.088516Z,0.677
NP,GAGT,BNY,2023-04-27T06:25:50.120774Z,2023-04-27T06:25:52.894968Z,2.774
NP,GAGT,BNY,2023-04-27T06:27:40.721387Z,2023-04-27T06:27:42.173000Z,1.452
NP,GAGT,BNY,2023-04-27T06:42:14.960419Z,2023-04-27T06:42:16.766871Z,1.806
NP,GAGT,BNY,2023-04-27T06:42:17.799129Z,2023-04-27T06:42:21.412032Z,3.613
NP,GAGT,BNY,2023-04-27T06:49:31.645355Z,2023-04-27T06:49:35.774387Z,4.129
NP,GAGT,BNY,2023-04-27T06:51:19.484064Z,2023-04-27T06:51:19.838903Z,0.355
NP,GAGT,BNY,2023-04-27T06:51:28.032451Z,2023-04-27T06:51:28.258258Z,0.226
NP,GAGT,BNY,2023-04-27T06:53:03.774387Z,2023-04-27T06:53:04.355032Z,0.581
NP,GAGT,BNY,2023-04-27T06:56:30.736419Z,2023-04-27T06:56:34.123516Z,3.387
NP,GAGT,BNY,2023-04-27T06:57:58.284806Z,2023-04-27T06:57:59.317065Z,1.032
NP,GAGT,BNY,2023-04-27T07:01:25.704162Z,2023-04-27T07:01:27.059000Z,1.355
NP,GAGT,BNY,2023-04-27T07:01:30.123516Z,2023-04-27T07:01:30.575129Z,0.452
NP,GAGT,BNY,2023-04-27T07:01:45.962226Z,2023-04-27T07:01:46.994484Z,1.032
NP,GAGT,BNY,2023-04-27T07:02:04.446097Z,2023-04-27T07:02:06.026742Z,1.581
NP,GAGT,BNY,2023-04-27T07:05:51.929968Z,2023-04-27T07:05:54.349323Z,2.419
NP,GAGT,BNY,2023-04-27T07:19:20.373516Z,2023-04-27T07:19:21.115452Z,0.742
NP,GAGT,BNY,2023-04-27T07:19:32.373517Z,2023-04-27T07:19:32.954161Z,0.581
NP,GAGT,BNY,2023-04-27T07:24:26.696096Z,2023-04-27T07:24:27.728355Z,1.032
NP,GAGT,BNY,2023-04-27T07:24:42.083194Z,2023-04-27T07:24:47.792871Z,5.71
NP,GAGT,BNY,2023-04-27T07:24:49.857387Z,2023-04-27T07:24:50.147710Z,0.29
NP,GAGT,BNY,2023-04-27T07:29:45.865935Z,2023-04-27T07:29:46.317548Z,0.452
NP,GAGT,BNY,2023-04-27T07:29:50.414322Z,2023-04-27T07:29:51.994968Z,1.581
NP,GAGT,BNY,2023-04-27T07:30:04.317549Z,2023-04-27T07:30:04.575613Z,0.258
NP,GAGT,BNY,2023-04-27T07:37:09.693161Z,2023-04-27T07:37:11.015742Z,1.323
NP,GAGT,BNY,2023-04-27T07:37:14.080258Z,2023-04-27T07:37:15.112516Z,1.032
NP,GAGT,BNY,2023-04-27T07:37:16.144774Z,2023-04-27T07:37:25.144774Z,9.0
NP,GAGT,BNY,2023-04-27T07:37:30.273806Z,2023-04-27T07:37:30.725419Z,0.452
NP,GAGT,BNY,2023-04-27T07:37:36.854451Z,2023-04-27T07:37:37.822194Z,0.968
NP,GAGT,BNY,2023-04-27T07:37:42.951226Z,2023-04-27T07:37:46.596387Z,3.645
NP,GAGT,BNY,2023-04-27T07:37:51.725419Z,2023-04-27T07:37:53.338323Z,1.613
NP,GAGT,BNY,2023-04-27T07:37:58.467355Z,2023-04-27T07:38:00.531871Z,2.065
NP,GAGT,BNY,2023-04-27T07:38:01.564129Z,2023-04-27T07:38:02.564129Z,1.0
NP,GAGT,BNY,2023-04-27T07:38:03.596387Z,2023-04-27T07:38:17.402839Z,13.806
NP,GAGT,BNY,2023-04-27T07:38:26.628645Z,2023-04-27T07:38:27.435097Z,0.806
NP,GAGT,BNY,2023-04-27T07:38:29.499613Z,2023-04-27T07:38:33.854452Z,4.355
NP,GAGT,BNY,2023-04-27T07:38:35.886710Z,2023-04-27T07:38:37.596387Z,1.71
NP,GAGT,BNY,2023-04-27T07:38:45.951226Z,2023-04-27T07:38:47.596387Z,1.645
NP,GAGT,BNY,2023-04-27T07:38:49.660903Z,2023-04-27T07:38:53.628645Z,3.968
NP,GAGT,BNY,2023-04-27T07:50:23.679677Z,2023-04-27T07:50:26.679678Z,3.0
NP,GAGT,BNY,2023-04-27T07:50:28.744194Z,2023-04-27T07:50:29.034516Z,0.29
NP,GAGT,BNY,2023-04-27T07:50:40.324839Z,2023-04-27T07:50:43.421613Z,3.097
NP,GAGT,BNY,2023-04-27T07:51:01.905484Z,2023-04-27T07:51:04.163549Z,2.258
NP,GAGT,BNY,2023-04-27T07:51:35.970001Z,2023-04-27T07:51:39.970000Z,4.0
NP,GAGT,BNY,2023-04-27T07:51:45.066774Z,2023-04-27T07:51:53.195807Z,8.129
NP,GAGT,BNY,2023-04-27T07:51:58.324839Z,2023-04-27T07:51:58.615161Z,0.29
